maintanance_job_code,eo_code,maintanance_category_id,maintanance_name,maint_interval,downtime,man_hours,tr_service_interval
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),34000.0,12.0,18.0,
100000084396_34,100000084396,to2000,ТО5-2000,34000.0,14.0,21.0,
sl_730_1_52,sl_730_1,to2000,ТО5-2000,34000.0,14.0,21.0,
100000065514_17,100000065514,tr3,ТР,34000.0,15.0,18.0,34000.0
100000084396_41,100000084396,tr3,ТР,34000.0,15.0,18.0,34000.0
sl_730_1_59,sl_730_1,tr3,ТР,34000.0,15.0,18.0,34000.0
100000008673_9,100000008673,tr,ТР,34000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,34000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,34250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,34250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,34250.0,15.0,18.0,34250.0
100000084396_41,100000084396,tr3,ТР,34250.0,15.0,18.0,34250.0
sl_730_1_59,sl_730_1,tr3,ТР,34250.0,15.0,18.0,34250.0
100000008673_9,100000008673,tr,ТР,34250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,34250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,34500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,34500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,34500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,34500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,34500.0,13.0,19.5,
100000065514_17,100000065514,tr3,ТР,34500.0,15.0,18.0,34500.0
100000084396_41,100000084396,tr3,ТР,34500.0,15.0,18.0,34500.0
sl_730_1_59,sl_730_1,tr3,ТР,34500.0,15.0,18.0,34500.0
100000008673_9,100000008673,tr,ТР,34500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,34500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,34750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,34750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,34750.0,15.0,18.0,34750.0
100000084396_41,100000084396,tr3,ТР,34750.0,15.0,18.0,34750.0
sl_730_1_59,sl_730_1,tr3,ТР,34750.0,15.0,18.0,34750.0
100000008673_9,100000008673,tr,ТР,34750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,34750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,35000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,35000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,35000.0,6.6,9.9,
100000065514_17,100000065514,tr3,ТР,35000.0,15.0,18.0,35000.0
100000084396_41,100000084396,tr3,ТР,35000.0,15.0,18.0,35000.0
sl_730_1_59,sl_730_1,tr3,ТР,35000.0,15.0,18.0,35000.0
100000008673_9,100000008673,tr,ТР,35000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,35000.0,20.0,30.0,
100000084396_37,100000084396,to5000,ТО8-5000,35000.0,20.0,30.0,
sl_730_1_55,sl_730_1,to5000,ТО8-5000,35000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,35250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,35250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,35250.0,15.0,18.0,35250.0
100000084396_41,100000084396,tr3,ТР,35250.0,15.0,18.0,35250.0
sl_730_1_59,sl_730_1,tr3,ТР,35250.0,15.0,18.0,35250.0
100000008673_9,100000008673,tr,ТР,35250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,35250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,35500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,35500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,35500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,35500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,35500.0,11.0,16.5,
100000065514_17,100000065514,tr3,ТР,35500.0,15.0,18.0,35500.0
100000084396_41,100000084396,tr3,ТР,35500.0,15.0,18.0,35500.0
sl_730_1_59,sl_730_1,tr3,ТР,35500.0,15.0,18.0,35500.0
100000008673_9,100000008673,tr,ТР,35500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,35500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,35750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,35750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,35750.0,15.0,18.0,35750.0
100000084396_41,100000084396,tr3,ТР,35750.0,15.0,18.0,35750.0
sl_730_1_59,sl_730_1,tr3,ТР,35750.0,15.0,18.0,35750.0
100000008673_9,100000008673,tr,ТР,35750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,35750.0,20.0,30.0,
100000008673_8,100000008673,to_suppl_systems,ТО доп систем,36000.0,10.0,15.0,
100000008673_10,100000008673,tr_suppl_systems,Трдоп.сист.,36000.0,10.0,15.0,
100000062379_8,100000062379,to_suppl_systems,ТО доп систем,36000.0,10.0,15.0,
100000062379_10,100000062379,tr_suppl_systems,Трдоп.сист.,36000.0,10.0,15.0,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),36000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),36000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,36000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,36000.0,13.0,19.5,
100000008673_7,100000008673,to12000,ТО-12000,36000.0,13.9,20.85,
100000062379_7,100000062379,to12000,ТО-12000,36000.0,13.9,20.85,
100000065514_17,100000065514,tr3,ТР,36000.0,15.0,18.0,36000.0
100000084396_41,100000084396,tr3,ТР,36000.0,15.0,18.0,36000.0
sl_730_1_59,sl_730_1,tr3,ТР,36000.0,15.0,18.0,36000.0
100000065514_25,100000065514,to12000,ТО-12000,36000.0,17.8,26.7,
100000084396_36,100000084396,to4000,ТО7-4000,36000.0,19.5,29.25,
sl_730_1_54,sl_730_1,to4000,ТО7-4000,36000.0,19.5,29.25,
100000008673_9,100000008673,tr,ТР,36000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,36000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,36250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,36250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,36250.0,15.0,18.0,36250.0
100000084396_41,100000084396,tr3,ТР,36250.0,15.0,18.0,36250.0
sl_730_1_59,sl_730_1,tr3,ТР,36250.0,15.0,18.0,36250.0
100000008673_9,100000008673,tr,ТР,36250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,36250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,36500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,36500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,36500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,36500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,36500.0,11.0,16.5,
100000065514_17,100000065514,tr3,ТР,36500.0,15.0,18.0,36500.0
100000084396_41,100000084396,tr3,ТР,36500.0,15.0,18.0,36500.0
sl_730_1_59,sl_730_1,tr3,ТР,36500.0,15.0,18.0,36500.0
100000008673_9,100000008673,tr,ТР,36500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,36500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,36750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,36750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,36750.0,15.0,18.0,36750.0
100000084396_41,100000084396,tr3,ТР,36750.0,15.0,18.0,36750.0
sl_730_1_59,sl_730_1,tr3,ТР,36750.0,15.0,18.0,36750.0
100000008673_9,100000008673,tr,ТР,36750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,36750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,37000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,37000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,37000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,37000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,37000.0,12.0,18.0,
100000065514_17,100000065514,tr3,ТР,37000.0,15.0,18.0,37000.0
100000084396_41,100000084396,tr3,ТР,37000.0,15.0,18.0,37000.0
sl_730_1_59,sl_730_1,tr3,ТР,37000.0,15.0,18.0,37000.0
100000008673_9,100000008673,tr,ТР,37000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,37000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,37250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,37250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,37250.0,15.0,18.0,37250.0
100000084396_41,100000084396,tr3,ТР,37250.0,15.0,18.0,37250.0
sl_730_1_59,sl_730_1,tr3,ТР,37250.0,15.0,18.0,37250.0
100000008673_9,100000008673,tr,ТР,37250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,37250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,37500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,37500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,37500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,37500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,37500.0,13.0,19.5,
100000065514_17,100000065514,tr3,ТР,37500.0,15.0,18.0,37500.0
100000084396_41,100000084396,tr3,ТР,37500.0,15.0,18.0,37500.0
sl_730_1_59,sl_730_1,tr3,ТР,37500.0,15.0,18.0,37500.0
100000084396_35,100000084396,to2500,ТО6-2500,37500.0,19.0,28.5,
sl_730_1_53,sl_730_1,to2500,ТО6-2500,37500.0,19.0,28.5,
100000008673_9,100000008673,tr,ТР,37500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,37500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,37750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,37750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,37750.0,15.0,18.0,37750.0
100000084396_41,100000084396,tr3,ТР,37750.0,15.0,18.0,37750.0
sl_730_1_59,sl_730_1,tr3,ТР,37750.0,15.0,18.0,37750.0
100000008673_9,100000008673,tr,ТР,37750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,37750.0,20.0,30.0,
100000008673_4,100000008673,to2000,ТО-2000,38000.0,7.7,11.55,
100000062379_4,100000062379,to2000,ТО-2000,38000.0,7.7,11.55,
100000065514_22,100000065514,to2000,ТО-2000,38000.0,9.4,14.1,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),38000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),38000.0,12.0,18.0,
100000084396_34,100000084396,to2000,ТО5-2000,38000.0,14.0,21.0,
sl_730_1_52,sl_730_1,to2000,ТО5-2000,38000.0,14.0,21.0,
100000065514_17,100000065514,tr3,ТР,38000.0,15.0,18.0,38000.0
100000084396_41,100000084396,tr3,ТР,38000.0,15.0,18.0,38000.0
sl_730_1_59,sl_730_1,tr3,ТР,38000.0,15.0,18.0,38000.0
100000008673_9,100000008673,tr,ТР,38000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,38000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,38250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,38250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,38250.0,15.0,18.0,38250.0
100000084396_41,100000084396,tr3,ТР,38250.0,15.0,18.0,38250.0
sl_730_1_59,sl_730_1,tr3,ТР,38250.0,15.0,18.0,38250.0
100000008673_9,100000008673,tr,ТР,38250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,38250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,38500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,38500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,38500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,38500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,38500.0,11.0,16.5,
100000065514_17,100000065514,tr3,ТР,38500.0,15.0,18.0,38500.0
100000084396_41,100000084396,tr3,ТР,38500.0,15.0,18.0,38500.0
sl_730_1_59,sl_730_1,tr3,ТР,38500.0,15.0,18.0,38500.0
100000008673_9,100000008673,tr,ТР,38500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,38500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,38750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,38750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,38750.0,15.0,18.0,38750.0
100000084396_41,100000084396,tr3,ТР,38750.0,15.0,18.0,38750.0
sl_730_1_59,sl_730_1,tr3,ТР,38750.0,15.0,18.0,38750.0
100000008673_9,100000008673,tr,ТР,38750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,38750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,39000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,39000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,39000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,39000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,39000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,39000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,39000.0,13.0,19.5,
100000065514_17,100000065514,tr3,ТР,39000.0,15.0,18.0,39000.0
100000084396_41,100000084396,tr3,ТР,39000.0,15.0,18.0,39000.0
sl_730_1_59,sl_730_1,tr3,ТР,39000.0,15.0,18.0,39000.0
100000008673_9,100000008673,tr,ТР,39000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,39000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,39250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,39250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,39250.0,15.0,18.0,39250.0
100000084396_41,100000084396,tr3,ТР,39250.0,15.0,18.0,39250.0
sl_730_1_59,sl_730_1,tr3,ТР,39250.0,15.0,18.0,39250.0
100000008673_9,100000008673,tr,ТР,39250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,39250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,39500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,39500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,39500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,39500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,39500.0,11.0,16.5,
100000065514_17,100000065514,tr3,ТР,39500.0,15.0,18.0,39500.0
100000084396_41,100000084396,tr3,ТР,39500.0,15.0,18.0,39500.0
sl_730_1_59,sl_730_1,tr3,ТР,39500.0,15.0,18.0,39500.0
100000008673_9,100000008673,tr,ТР,39500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,39500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,39750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,39750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,39750.0,15.0,18.0,39750.0
100000084396_41,100000084396,tr3,ТР,39750.0,15.0,18.0,39750.0
sl_730_1_59,sl_730_1,tr3,ТР,39750.0,15.0,18.0,39750.0
100000008673_9,100000008673,tr,ТР,39750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,39750.0,20.0,30.0,
100000008673_8,100000008673,to_suppl_systems,ТО доп систем,40000.0,10.0,15.0,
100000062379_8,100000062379,to_suppl_systems,ТО доп систем,40000.0,10.0,15.0,
100000008673_5,100000008673,to4000,ТО-4000,40000.0,12.9,19.35,
100000062379_5,100000062379,to4000,ТО-4000,40000.0,12.9,19.35,
100000065514_17,100000065514,tr3,ТР,40000.0,15.0,18.0,40000.0
100000084396_41,100000084396,tr3,ТР,40000.0,15.0,18.0,40000.0
sl_730_1_59,sl_730_1,tr3,ТР,40000.0,15.0,18.0,40000.0
100000065514_23,100000065514,to4000,ТО-4000,40000.0,16.8,25.2,
100000008673_9,100000008673,tr,ТР,40000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,40000.0,20.0,30.0,
100000084396_38,100000084396,to8000,ТО9-8000,40000.0,23.0,34.5,
sl_730_1_56,sl_730_1,to8000,ТО9-8000,40000.0,23.0,34.5,
100000084396_45,100000084396,lining_full,СВп (полная футеровка),40000.0,48.0,72.0,
sl_730_1_63,sl_730_1,lining_full,СВп (полная футеровка),40000.0,48.0,72.0,
100000008673_12,100000008673,overhaul_total,КР,40000.0,600.0,900.0,
100000062379_12,100000062379,overhaul_total,КР,40000.0,600.0,900.0,
100000065514_27,100000065514,overhaul_total,КР,40000.0,600.0,900.0,
100000084396_30,100000084396,to250,ТО1-250,40250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,40250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,40250.0,15.0,18.0,40250.0
100000084396_41,100000084396,tr3,ТР,40250.0,15.0,18.0,40250.0
sl_730_1_59,sl_730_1,tr3,ТР,40250.0,15.0,18.0,40250.0
100000008673_9,100000008673,tr,ТР,40250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,40250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,40500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,40500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,40500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,40500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,40500.0,13.0,19.5,
100000065514_17,100000065514,tr3,ТР,40500.0,15.0,18.0,40500.0
100000084396_41,100000084396,tr3,ТР,40500.0,15.0,18.0,40500.0
sl_730_1_59,sl_730_1,tr3,ТР,40500.0,15.0,18.0,40500.0
100000008673_9,100000008673,tr,ТР,40500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,40500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,40750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,40750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,40750.0,15.0,18.0,40750.0
100000084396_41,100000084396,tr3,ТР,40750.0,15.0,18.0,40750.0
sl_730_1_59,sl_730_1,tr3,ТР,40750.0,15.0,18.0,40750.0
100000008673_9,100000008673,tr,ТР,40750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,40750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,41000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,41000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,41000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,41000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,41000.0,12.0,18.0,
100000065514_17,100000065514,tr3,ТР,41000.0,15.0,18.0,41000.0
100000084396_41,100000084396,tr3,ТР,41000.0,15.0,18.0,41000.0
sl_730_1_59,sl_730_1,tr3,ТР,41000.0,15.0,18.0,41000.0
100000008673_9,100000008673,tr,ТР,41000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,41000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,41250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,41250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,41250.0,15.0,18.0,41250.0
100000084396_41,100000084396,tr3,ТР,41250.0,15.0,18.0,41250.0
sl_730_1_59,sl_730_1,tr3,ТР,41250.0,15.0,18.0,41250.0
100000008673_9,100000008673,tr,ТР,41250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,41250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,41500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,41500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,41500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,41500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,41500.0,11.0,16.5,
100000065514_17,100000065514,tr3,ТР,41500.0,15.0,18.0,41500.0
100000084396_41,100000084396,tr3,ТР,41500.0,15.0,18.0,41500.0
sl_730_1_59,sl_730_1,tr3,ТР,41500.0,15.0,18.0,41500.0
100000008673_9,100000008673,tr,ТР,41500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,41500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,41750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,41750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,41750.0,15.0,18.0,41750.0
100000084396_41,100000084396,tr3,ТР,41750.0,15.0,18.0,41750.0
sl_730_1_59,sl_730_1,tr3,ТР,41750.0,15.0,18.0,41750.0
100000008673_9,100000008673,tr,ТР,41750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,41750.0,20.0,30.0,
100000008673_6,100000008673,to6000,ТО-6000,42000.0,8.8,13.2,
100000062379_6,100000062379,to6000,ТО-6000,42000.0,8.8,13.2,
100000065514_24,100000065514,to6000,ТО-6000,42000.0,10.9,16.35,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),42000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),42000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,42000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,42000.0,13.0,19.5,
100000084396_34,100000084396,to2000,ТО5-2000,42000.0,14.0,21.0,
sl_730_1_52,sl_730_1,to2000,ТО5-2000,42000.0,14.0,21.0,
100000065514_17,100000065514,tr3,ТР,42000.0,15.0,18.0,42000.0
100000084396_41,100000084396,tr3,ТР,42000.0,15.0,18.0,42000.0
sl_730_1_59,sl_730_1,tr3,ТР,42000.0,15.0,18.0,42000.0
100000008673_9,100000008673,tr,ТР,42000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,42000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,42250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,42250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,42250.0,15.0,18.0,42250.0
100000084396_41,100000084396,tr3,ТР,42250.0,15.0,18.0,42250.0
sl_730_1_59,sl_730_1,tr3,ТР,42250.0,15.0,18.0,42250.0
100000008673_9,100000008673,tr,ТР,42250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,42250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,42500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,42500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,42500.0,5.0,7.5,
100000065514_17,100000065514,tr3,ТР,42500.0,15.0,18.0,42500.0
100000084396_41,100000084396,tr3,ТР,42500.0,15.0,18.0,42500.0
sl_730_1_59,sl_730_1,tr3,ТР,42500.0,15.0,18.0,42500.0
100000084396_35,100000084396,to2500,ТО6-2500,42500.0,19.0,28.5,
sl_730_1_53,sl_730_1,to2500,ТО6-2500,42500.0,19.0,28.5,
100000008673_9,100000008673,tr,ТР,42500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,42500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,42750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,42750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,42750.0,15.0,18.0,42750.0
100000084396_41,100000084396,tr3,ТР,42750.0,15.0,18.0,42750.0
sl_730_1_59,sl_730_1,tr3,ТР,42750.0,15.0,18.0,42750.0
100000008673_9,100000008673,tr,ТР,42750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,42750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,43000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,43000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,43000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,43000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,43000.0,12.0,18.0,
100000065514_17,100000065514,tr3,ТР,43000.0,15.0,18.0,43000.0
100000084396_41,100000084396,tr3,ТР,43000.0,15.0,18.0,43000.0
sl_730_1_59,sl_730_1,tr3,ТР,43000.0,15.0,18.0,43000.0
100000008673_9,100000008673,tr,ТР,43000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,43000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,43250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,43250.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,43250.0,15.0,18.0,43250.0
100000084396_41,100000084396,tr3,ТР,43250.0,15.0,18.0,43250.0
sl_730_1_59,sl_730_1,tr3,ТР,43250.0,15.0,18.0,43250.0
100000008673_9,100000008673,tr,ТР,43250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,43250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,43500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,43500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,43500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,43500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,43500.0,13.0,19.5,
100000065514_17,100000065514,tr3,ТР,43500.0,15.0,18.0,43500.0
100000084396_41,100000084396,tr3,ТР,43500.0,15.0,18.0,43500.0
sl_730_1_59,sl_730_1,tr3,ТР,43500.0,15.0,18.0,43500.0
100000008673_9,100000008673,tr,ТР,43500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,43500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,43750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,43750.0,1.2,1.8,
100000065514_17,100000065514,tr3,ТР,43750.0,15.0,18.0,43750.0
100000084396_41,100000084396,tr3,ТР,43750.0,15.0,18.0,43750.0
