Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст)
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,7,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381249,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,15.07.2022,15:00:00,16.07.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,8:45:04,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,8,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381250,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,31.08.2022,15:00:00,01.09.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,8:45:15,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,9,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381251,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,24.09.2022,19:00:00,25.09.2022,15:00:00,,0:00:00,,0:00:00,31.03.2021,8:45:21,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,10,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381252,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,15.10.2022,15:00:00,16.10.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,8:45:26,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,11,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381253,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,25.11.2022,15:00:00,26.11.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,8:45:32,,0:00:00,,STEPANOVAV3,31.03.2021,AZAROVAV,09.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,12,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381254,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.12.2022,19:00:00,18.12.2022,15:00:00,,0:00:00,,0:00:00,31.03.2021,8:45:38,,0:00:00,,STEPANOVAV3,31.03.2021,AZAROVAV,09.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080914,Индикация ошибки и замена маслян фильтр.,ПДТВ ПКАЛ ПРВВ ТЗКР ДВМА ДМНП JBFI,ПРНТ МТРЦ СГГС,06.01.2022,17:40:00,06.01.2022,17:40:00,,0:00:00,,0:00:00,06.01.2022,17:39:42,06.01.2022,18:50:01,,ZHARKOVMM,07.01.2022,MEKHEDOVNV,14.01.2022,0,"0,6","0,6","0,6","26 885,85","25 185,37",0,,,"0,01",0,0,"1,17",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081359,Замена ремня генератора,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,12.01.2022,2:26:00,12.01.2022,2:26:00,,0:00:00,,0:00:00,12.01.2022,2:25:19,12.01.2022,6:58:20,,MEKHEDOVNV,12.01.2022,MEKHEDOVNV,13.01.2022,0,"4,5","4,5","4,5","15 343,29","15 343,29",0,,,"0,01",0,0,"4,55",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,,,,,0,ТР,Текущий ремонт,,E,,,,,30,ATS1,1100645535,Замена ролика натяжителя,ОТКР ПКАЛ ДМНП,МЕС  УТВМ ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ СГГС,02.02.2022,7:00:00,02.02.2022,7:00:36,,0:00:00,,0:00:00,12.01.2022,14:53:31,,0:00:00,,LITMANDA,12.01.2022,TSYDENOVSL,27.01.2022,0,2,2,0,"2 610,00",0,0,,,"0,01",0,"0,01",0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000005054,Самосвал HD1500-8 №1623 МТЧ,9407,Замена1 двигателя,1,ЗМН,Замена,2-0172,A,M0000002,40,,3-средний,30,APP1,1100360746,Замена1 двигателя,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,21.09.2022,9:00:00,17.09.2022,9:00:00,21.09.2022,9:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,27 612,288,96,0,"981 970,56",0,1,1,,96,0,96,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000005054,Самосвал HD1500-8 №1623 МТЧ,9407,Замена1 двигателя,1,ЗМН,Замена,2-0172,A,M0000002,40,,3-средний,30,APP1,1100360746,Замена1 двигателя,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,21.09.2022,9:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,27 612,288,96,0,"981 970,56",0,1,1,,96,0,96,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014168,Самосвал HD1500-8 №1623,24051,ТР гидросистемы,2,ТР,Текущий ремонт,2-0266,A,N0000002,69,,,30,APP1,1100360708,ТР гидросистемы,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,12.05.2022,9:00:00,13.05.2022,11:00:00,12.05.2022,9:00:00,13.05.2022,11:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,24 809,67,26,0,"187 529,10",0,1,1,,26,0,26,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014168,Самосвал HD1500-8 №1623,24051,ТР гидросистемы,2,ТР,Текущий ремонт,2-0266,A,N0000002,69,,,30,APP1,1100360708,ТР гидросистемы,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,12.05.2022,9:00:00,13.05.2022,11:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,24 809,67,26,0,"187 529,10",0,1,1,,26,0,26,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014370,Самосвал HD1500-8 №1623,24053,Замена кузова,4,ЗМН,Замена,2-0259,A,N0000002,ЗЗ,,,30,APP1,1100360748,Замена кузова,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,18.09.2022,12:00:00,17.09.2022,9:00:00,18.09.2022,12:00:00,03.02.2021,11:52:29,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,27 612,"66,8","27,3",0,"227 762,62",0,1,1,,27,0,27,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014370,Самосвал HD1500-8 №1623,24053,Замена кузова,4,ЗМН,Замена,2-0259,A,N0000002,ЗЗ,,,30,APP1,1100360748,Замена кузова,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,18.09.2022,12:00:00,,0:00:00,,0:00:00,03.02.2021,11:52:29,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,27 612,"66,8","27,3",0,"227 762,62",0,1,1,,27,0,27,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014373,Самосвал HD1500-8 №1623,24056,Замена колес,5,ЗМН,Замена,2-0286,A,N0000002,ЗС,,,30,APP1,1100360749,Замена колес,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,31.03.2022,9:00:00,31.03.2022,19:00:00,31.03.2022,9:00:00,31.03.2022,19:00:00,03.02.2021,11:51:54,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,313 455,"19,7",14,0,"67 169,52",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014373,Самосвал HD1500-8 №1623,24056,Замена колес,6,ЗМН,Замена,2-0286,A,N0000002,ЗС,,,30,APP1,1100360750,Замена колес,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,17.09.2022,19:00:00,17.09.2022,9:00:00,17.09.2022,19:00:00,03.02.2021,11:52:39,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,360 031,"19,7",14,0,"67 169,52",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014373,Самосвал HD1500-8 №1623,24056,Замена колес,5,ЗМН,Замена,2-0286,A,N0000002,ЗС,,,30,APP1,1100360749,Замена колес,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,31.03.2022,9:00:00,31.03.2022,19:00:00,,0:00:00,,0:00:00,03.02.2021,11:51:54,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,313 455,"19,7",14,0,"67 169,52",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014373,Самосвал HD1500-8 №1623,24056,Замена колес,6,ЗМН,Замена,2-0286,A,N0000002,ЗС,,,30,APP1,1100360750,Замена колес,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,17.09.2022,19:00:00,,0:00:00,,0:00:00,03.02.2021,11:52:39,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,360 031,"19,7",14,0,"67 169,52",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014374,Самосвал HD1500-8 №1623,24057,ТР рулевого управления,2,ТР,Текущий ремонт,2-0262,A,N0000002,ТУ,,,30,APP1,1100360709,ТР рулевого управления,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,19.09.2022,16:00:00,17.09.2022,9:00:00,19.09.2022,16:00:00,01.02.2021,16:33:54,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,27 612,"130,9","57,7",0,"446 319,26",0,1,1,,55,0,55,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000014374,Самосвал HD1500-8 №1623,24057,ТР рулевого управления,2,ТР,Текущий ремонт,2-0262,A,N0000002,ТУ,,,30,APP1,1100360709,ТР рулевого управления,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,17.09.2022,9:00:00,19.09.2022,16:00:00,,0:00:00,,0:00:00,01.02.2021,16:33:54,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,27 612,"130,9","57,7",0,"446 319,26",0,1,1,,55,0,55,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35009,Техническое обслуживание 1,15,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100360751,Техническое обслуживание 1,ПЕЧТ ПДТВ ПКАЛ ПРВВ ТЗКР ДВМА ДМНП JBFI,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПТОМ ПРНТ МТРЦ ТКБЕ СГГС,20.01.2022,9:00:00,20.01.2022,15:00:00,12.01.2022,9:00:00,12.01.2022,15:00:00,12.01.2022,6:58:20,12.01.2022,12:59:09,,AZAROVAV,01.02.2021,LITMANDA,15.01.2022,22 348,"11,3","10,8","11,3","220 788,19","199 855,02",1,1,,6,0,6,"6,01",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35012,Техническое обслуживание 4,16,ТО4,Техническое обслуживание ТО №4,2-0175,A,O0000002,О4,,3-средний,30,APP1,1100360805,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ СГГС,11.02.2022,9:00:00,12.02.2022,9:00:00,02.02.2022,9:00:00,03.02.2022,9:00:00,16.10.2021,20:22:52,,0:00:00,,AZAROVAV,01.02.2021,BOKOVIKOVVO,23.01.2022,22 838,"35,9","29,2",0,"909 299,95",0,1,1,,24,0,24,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35009,Техническое обслуживание 1,17,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100360752,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ СГГС,07.03.2022,9:00:00,07.03.2022,15:00:00,23.02.2022,9:00:00,23.02.2022,15:00:00,18.01.2022,16:00:55,,0:00:00,,AZAROVAV,01.02.2021,BOKOVIKOVVO,23.01.2022,23 364,"11,3","10,8",0,"202 029,19",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35010,Техническое обслуживание 2,18,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100360759,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,31.03.2022,9:00:00,31.03.2022,19:00:00,31.03.2022,9:00:00,31.03.2022,19:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,23 890,"15,2","14,2",0,"347 659,22",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35009,Техническое обслуживание 1,19,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100360753,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,21.04.2022,9:00:00,21.04.2022,15:00:00,21.04.2022,9:00:00,21.04.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,BOKOVIKOVVO,11.01.2022,24 349,"11,3","10,8",0,"199 901,99",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35011,Техническое обслуживание 3,20,ТО3,Техническое обслуживание ТО №3,2-0175,A,O0000002,О3,,3-средний,30,APP1,1100360803,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,12.05.2022,9:00:00,12.05.2022,23:00:00,12.05.2022,9:00:00,12.05.2022,23:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,AZAROVAV,09.12.2021,24 809,"21,6","20,4",0,"759 777,73",0,1,1,,14,0,14,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35009,Техническое обслуживание 1,21,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100360754,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,28.05.2022,9:00:00,28.05.2022,15:00:00,28.05.2022,9:00:00,28.05.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,BOKOVIKOVVO,11.01.2022,25 160,"11,3","10,8",0,"199 901,99",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35010,Техническое обслуживание 2,22,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100360800,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,19.06.2022,9:00:00,19.06.2022,19:00:00,19.06.2022,9:00:00,19.06.2022,19:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,BOKOVIKOVVO,11.01.2022,25 641,"15,2","14,2",0,"345 532,02",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM03,Самосвал №1623,1,100000006410,,,,100000006410,Самосвал карьерный HD1500-8 №1623,100000019759,Самосвал HD1500-8 №1623 МТЧ,35009,Техническое обслуживание 1,23,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100360755,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,13.07.2022,9:00:00,13.07.2022,15:00:00,13.07.2022,9:00:00,13.07.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,01.02.2021,BOKOVIKOVVO,11.01.2022,26 167,"11,3","10,8",0,"199 901,99",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
