,Заказ,Базисный срок начала,Базисный срок конца,БЕ,Группа плановиков,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Общее время простоя (Зкз),Метка удаления,СистСтатус,ПользСтатус,Системный статус сообщения ТОРО,Наименование класса ЕО,Краткий текст,Единица оборудования,Техническое место,Название технического места,СПП - заголовок заказа,basis_start_year,basis_start_month,basis_start_month_name,basis_start_date,basis_start_month_year,basis_start_monthname_year,order_system_status,ТЗКР; Технически закрыто,ПДТВ; Подтверждено,ПКАЛ; ПредвКалькуляция проведена,ПРВВ; Правило расчета введено,ДМНП; ДоступностьМтрл не проверена,KKMP; Без компонентов материала,JBFI; Задача завершена,ЗАКР; Закрыто,МТКУ; Метка удаления,НЕВЫ; Не выполнено,ДВМА; Движение материала произошло,ПЕЧТ; Напечатано,MOBI; Данные на мобильном устройстве,ЧПДТ; Частично подтверждено,ЧПЕЧ; Частично напечатано,ОШОЗ; Ошибка при определении затрат,ОТКР; Открыто,ДЕБЛ; Деблокировано,СРНА; Сроки не актуальны,iw39,Вид заказа Описание,Вид_заказа,count
879,1100368931,2022-02-21,2/21/2022,1200,100,7100371056,APP1,ТО2,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТО-2 БелАЗ 7451 СЛ №4,100000068230,03-KON-OBSL-OB05, БелАЗ-7547 №2444,LT-1200-2022-4-024-02,2022,2,февраль,2022-02-21,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
880,1100380637,2022-02-22,2/23/2022,1200,100,7100382677,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1613,100000008670,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-22,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
881,1100381664,2022-02-22,2/23/2022,1200,100,7100382662,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1612,100000008669,03-CTT-KD04,Самосвал №1612,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-22,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
882,1100381162,2022-02-22,2/23/2022,1200,100,7100382230,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал 785C №1619,100000008673,03-CTT-CC01,Самосвал №1619,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-22,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
883,1100368835,2022-02-23,2/24/2022,1200,100,7100370960,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТО-4 БелАЗ 7451 СЛ №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,2,февраль,2022-02-23,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
884,1100381367,2022-02-23,2/24/2022,1200,100,7100382335,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1610,100000008667,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-23,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
885,1100645422,2022-02-23,2/27/2022,1200,100,7100630832,APP1,ЗМН,"96,00","96,00",,ОТКР ПКАЛ ДМНП,СГГС МЕС УТВМ ПТОМ СРОЧ МТРЦ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,Комплектующие для замены КПП,100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-23,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
886,1100354049,2022-02-23,2/25/2022,1200,100,7100356647,APP1,ТО1,"48,00","48,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Экскаваторы электрические,Техническое обслуживание 1,100000009137,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-010-02,2022,2,февраль,2022-02-23,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
887,1100360752,2022-02-23,2/23/2022,1200,100,7100362888,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000006410,03-CTT-KM03,Самосвал №1623,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-23,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
888,1100359446,2022-02-23,2/24/2022,1200,100,7100361603,APP1,ТО4,"36,00","36,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 4,100000008667,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-23,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
889,1100368854,2022-02-23,2/23/2022,1200,100,7100370979,APP1,ТР,"12,00","12,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР БелАЗ 7547 №6 СЛ,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,2,февраль,2022-02-23,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
890,1100358956,2022-02-24,2/24/2022,1200,200,7100361286,APP1,ТО,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Генераторы,(ТО) 4ГПЭМ 600-1/1,100000009369,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
891,1100368912,2022-02-24,2/25/2022,1200,100,7100371037,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТО-4 БелАЗ 7451 СЛ №3,100000068229,03-KON-OBSL-OB04, БелАЗ-7547 №2443,LT-1200-2022-4-024-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
892,1100358766,2022-02-24,2/24/2022,1200,200,7100361106,APP1,ТО,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Генераторы,(ТО) 4ГПЭМ 170-1/1,100000009368,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
893,1100358912,2022-02-24,2/24/2022,1200,200,7100361252,APP1,ТО,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) 4ГПЭ 300-1/2,100000009367,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
894,1100358997,2022-02-24,2/24/2022,1200,200,7100361315,APP1,ТО,"2,10","2,10",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) Д-12,100000009371,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
895,1100390653,2022-02-24,2/24/2022,1200,600,7100391241,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД МЕС УТВМ ГИП ПЗТГ,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1614,100000009427,03-CTT-KD06,Самосвал №1614,LT-1200-2022-2-027-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
896,1100359820,2022-02-24,2/26/2022,1200,100,7100361899,APP1,ТР,"48,00","48,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР трансмиссии,100000008671,03-CTT-KD06,Самосвал №1614,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
897,1100390821,2022-02-24,2/24/2022,1200,600,7100391382,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД МЕС УТВМ ГИП ПЗТГ,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1208,100000009401,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-025-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
898,1100381343,2022-02-24,2/25/2022,1200,100,7100382351,APP1,ТР,"10,00","10,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОЗА ЗКПР МТКУ,Самосвалы карьерные,ТР Самосвал HD1500-8 №1630,100000071921,03-CTT-KM10,Самосвал №1630,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
899,1100359776,2022-02-24,2/24/2022,1200,100,7100361938,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000008671,03-CTT-KD06,Самосвал №1614,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
900,1100364221,2022-02-24,2/24/2022,1200,100,7100365783,APP1,ТО1,"6,00","6,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ССПЛ ГОД УТВГ УТВП МЕС ГИП СРОЧ МТРЦ ТКБЕ,СОЗА ЗКПР МТКУ,Самосвалы карьерные,Техническое обслуживание 1,100000071921,03-CTT-KM10,Самосвал №1630,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
901,1100358779,2022-02-24,2/24/2022,1200,200,7100361328,APP1,ТО,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели синхронные,(ТО) ДСЭ-750-6,100000009373,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-24,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
902,1100368838,2022-02-25,2/26/2022,1200,100,7100370962,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТО-4 БелАЗ 7547 №1 СЛ,100000068227,03-KON-OBSL-OB02, БелАЗ-7547 №2441,LT-1200-2022-4-024-02,2022,2,февраль,2022-02-25,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
903,1100359707,2022-02-25,2/25/2022,1200,200,7100361873,APP1,ТО,"1,00","1,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели асинхронные,(ТО) АИР132S4,100000009713,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-25,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
904,1200061027,2022-02-25,2/25/2022,1200,100,7200098707,AVS1,ТР,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР отопителя салона,100000008667,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-25,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,Внеплановое ТОРО,AVS1; Внеплановое ТОРО,1
905,1100390525,2022-02-25,2/25/2022,1200,600,7100391073,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД МЕС УТВМ ГИП ПЗТГ,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1610,100000009423,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-027-02,2022,2,февраль,2022-02-25,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
906,1100368844,2022-02-25,2/25/2022,1200,100,7100370969,APP1,ТР,"12,00","12,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР БелАЗ 7547 №1 СЛ,100000068227,03-KON-OBSL-OB02, БелАЗ-7547 №2441,LT-1200-2022-4-024-02,2022,2,февраль,2022-02-25,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
907,1100359098,2022-02-25,2/25/2022,1200,200,7100361384,APP1,ТО,"2,50","2,50",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели асинхронные,(ТО) Д-31 К 026,100000009372,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-25,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
908,1100390456,2022-02-25,2/27/2022,1200,600,7200074130,ATS1,ТР,"0,00","0,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВП МЕС НЕД ГИП СРОЧ МТРЦ ТКБЕ,СОРА ЗКПР,Компьютеры промышленные бортовые,Обслуживание PC-2000 2022г,100000009399,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-025-02,2022,2,февраль,2022-02-25,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по состоянию,ATS1; ТОРО по состоянию,1
909,1100361279,2022-02-26,2/26/2022,1200,100,7100363591,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
910,1100358859,2022-02-26,2/26/2022,1200,200,7100361338,APP1,ТО,"1,00","1,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП СРОЧ МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели асинхронные,(ТО) 4МТКН411-8,100000009600,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
911,1100359309,2022-02-26,2/26/2022,1200,200,7100361503,APP1,ТО,"1,00","1,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели асинхронные,(ТО) АИР80S4,100000009709,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
912,1100369086,2022-02-26,2/28/2022,1200,100,7100371211,APP1,ТР,"48,00","48,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР трансмиссии БелАЗ 7547 №3,100000068229,03-KON-OBSL-OB04, БелАЗ-7547 №2443,LT-1200-2022-4-024-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
913,1100354069,2022-02-26,2/27/2022,1200,100,7100356654,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 4,100000009138,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-010-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
914,1100357717,2022-02-26,2/26/2022,1200,200,7100360392,APP1,ТР,"4,00","4,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Текущий ремонт,100000009596,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
915,1200061026,2022-02-26,2/26/2022,1200,100,7200098708,AVS1,ТР,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР отопителя салона,100000008666,03-CTT-KD01,Самосвал №1609,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,Внеплановое ТОРО,AVS1; Внеплановое ТОРО,1
916,1100359703,2022-02-26,2/26/2022,1200,200,7100361669,APP1,ТО,"1,00","1,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП СРОЧ МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели асинхронные,(ТО) АИР132S4,100000009599,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
917,1100359376,2022-02-26,2/26/2022,1200,100,7100361622,APP1,ТО2,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ТКБЕ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 2,100000008668,03-CTT-KD03,Самосвал №1611,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
918,1100380626,2022-02-26,2/27/2022,1200,100,7100381616,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1611,100000008668,03-CTT-KD03,Самосвал №1611,LT-1200-2022-2-014-02,2022,2,февраль,2022-02-26,2_2022,февраль_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
