Планир. завод,ГрупПлановик,Сообщение,Вид заказа,Вид работы ТОРО,ВремяРемПростояЗкз,БазисСрокНачала,БазисСрокКонца,Заказ,Ссылочная дата,Ссылочное время,Дата изменения,Рабочее место,Резерв./заявка,Тип заказа,ПроизвУчасток,БЕ,Дата ввода,ПоказанСчетчика,Факт. деблокир.,ФактичСрокКонца,Факт.окончание,Общий расчет,ОбщЗатраты/факт,ОбщЗатраты/план,ЗапланКонец,БазисВремяКонца,Конец: время,Бизнес-сфера,ФактСрокНачала,ЗапланНачало,ФактНчл/Врем,Время начала,Время начала,История с,СхемаКальк,ТоргДокумент,Позиция,КЕ,Ответств. МВЗ,Ведущий заказ,Метка удаления,ДатаЗаверш,ЕстьПодробТекст,ВышестоящЗаказ,Базисная ЕИ,Количество,Помещение,Имя списка,Плановая дата,Номер объекта,СписОбъект,ГрПлан/Техкарта,ИндПланирЗаказа,СчтГрупТехкарт,Группа,Почтовый индекс,МВП,Приоритет,СПП-элемент,Регион,Ревизия,Серийный номер,Материал,НазвСервПродукт,СервиснПродукт,Сектор,Сектор - Сбыт,Местоположение,Улица,ЗаводРасплТехОб,ПредварЗатраты,ПользовСтатус,Группа сбыта,СбытовОрганизац,СбытовОрганизац - Сб,ВышестОперация,Канал сбыта,Канал сбыта - Сбыт,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Завод,Код надбавки,Ид. причины,Причина корр-ки,ИндНаличПрикрДокум,ИмеютсяНеСоглЗапросы,ПериодРемCAPEX(мес),Класс ЕО,ПрочиеФакт,ПрочиеПлан,БюджетФактИтог,БюджетПланИтог,МТР ФактИтог,МТР ПланИтог,Стоимость новой ЕО,ТЗРФакт,ТЗРПлан,ОбщееВремяПростояЗкз,ОборудованиеНаГарант,Инд. статуса «ФИКС»,Отв. сотрудн. таб. №,НаименованиеКлассаЕО,МТРподр,НеобходимНарядДопуск,СтатВыдачиРазрешений,СистСтатСообщТОРО,КапитализирРемонт,Исходная стоимость,Дефицит,Требуемая стоимость,СППДефицит,%СтоимРемФСтоимНовЕО,%СтоимРемПСтоимНовЕО,СистСтатус,ВремяРемПростояТК,ОбщееВремяПростояТК,ВремяТехнПростояТК,Заказано УСО,Описание,Краткий текст,СистемнСтатус,Отв. сотрудник ФИО,ПользСтатус,ОбщСумма (План),ОбщаяСумма(Фкт),ФОТПлан,ФОТФакт,МатериалыПлан,МатериалыФакт,ЗапчастиПлан,ЗапчастиФакт,УСОПоРемонтуПлан,УСОПоРемонтуФакт,Ед. оборудов.,Техместо,Описание,СПП-ЗаголЗаказа,Отв. раб.место,МВЗ,ВремяТехнПростояЗкз,Фактический простой,Принято УСО,ПредвЗарегистрирУСО
1200,100,7100363061,APP1,ТР,"144,00",2/17/2022,2/23/2022,1100360707,2/17/2022,09:00:00,1/23/2022,11411621,2,30,,1200,2/1/2021,,,,00:00:00,"0,00","0,00","1 012 345,76",2/23/2022,09:00:00,09:00:00,,,2/17/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/30/2022,OR001100360707,458 193,100,1,ТУ,N0000002,,,,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МЕС  МТРЦ ПЗТГ ПТОМ СРОЧ*,,,,,,,RUB,24444,100000014362,1200,,,,,,18,E01_01,"0,00","0,00","0,00","30 375,20","0,00","30 375,20","44 082 874,46","0,00","0,00","144,00",X,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,2,ОТКР ПКАЛ ДМНП,"55,00","55,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,ТР кузова,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ СРОЧ МТРЦ ПЗТГ,"1 012 345,76","0,00","981 970,56","0,00","30 375,20","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7200143446,ATS1,ТР,"24,00",2/18/2022,2/19/2022,1100645341,2/18/2022,09:00:00,1/23/2022,11411621,2,30,,1200,1/1/2022,,,,00:00:00,"0,00","0,00","1 484 186,29",2/19/2022,09:00:00,09:00:00,,,2/18/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,1213011320,,,,,,,"0,000",,,,OR001100645341,889 991,,,,,,ZZ00005000,,,,,,,,,,,,,1202,"0,00",СГГС МЕС  МТРЦ ПЗТГ ПТОМ СРОЧ УТВМ,,,,,,,RUB,,,1200,,VPR,Внеплановые работы,,,0,E01_01,"0,00","0,00","0,00","1 320 524,53","0,00","1 320 524,53","44 082 874,46","0,00","0,00","24,00",X,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,3,ОТКР ПКАЛ ДМНП,"0,00","0,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Комплектующие для замены ДВС,ОТКР ДМНП ПКАЛ,,СГГС МЕС УТВМ ПТОМ СРОЧ МТРЦ ПЗТГ,"1 484 186,29","0,00","163 661,76","0,00","0,00","0,00","1 320 524,53","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-CTTROO,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362471,APP1,ЗМН,"96,00",2/18/2022,2/22/2022,1100360235,2/18/2022,09:00:00,1/23/2022,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","981 970,56",2/22/2022,09:00:00,09:00:00,,,2/18/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/14/2022,OR001100360235,455 448,100,1,40,M0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МЕС  ПЗТГ ПТОМ УТВГ УТВМ,,,,,,,RUB,9361,100000005026,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","96,00",X,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,2,ОТКР ПКАЛ ДМНП KKMP,"96,00","96,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Замена1 двигателя,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,"981 970,56","0,00","981 970,56","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100630832,APP1,ЗМН,"96,00",2/23/2022,2/27/2022,1100645422,2/23/2022,09:00:00,1/23/2022,11411621,2,30,,1200,12/31/2021,,,,00:00:00,"0,00","0,00","718 264,50",2/27/2022,09:00:00,09:00:00,,,2/23/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,1213011320,,,,,,,"0,000",,,3/31/2022,OR001100645422,895 224,100,1,ЗК,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС МЕС  МТРЦ ПЗТГ ПТОМ СРОЧ УТВМ,,,,,,,RUB,34989,100000019744,1200,,,,,,0,E01_01,"0,00","0,00","0,00","718 264,50","0,00","718 264,50","44 082 874,46","0,00","0,00","96,00",X,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,2,ОТКР ПКАЛ ДМНП,"96,00","96,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Комплектующие для замены КПП,ОТКР ДМНП ПКАЛ,,СГГС МЕС УТВМ ПТОМ СРОЧ МТРЦ ПЗТГ,"718 264,50","0,00","0,00","0,00","0,00","0,00","718 264,50","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100381368,APP1,ТР,"20,00",3/15/2022,3/16/2022,1100381260,3/15/2022,19:00:00,12/24/2021,11411621,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",3/16/2022,15:00:00,15:00:00,1200,,3/2/2022,00:00:00,19:00:00,15:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/31/2022,OR001100381260,498 799,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163663,100000061152,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","20,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,ТР Самосвал HD1500-8 №1621,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362460,APP1,ТО2,"10,00",3/15/2022,3/15/2022,1100360314,3/15/2022,09:00:00,12/24/2021,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","346 185,42",3/15/2022,19:00:00,19:00:00,,,3/1/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,6/17/2022,OR001100360314,457 923,100,1,О2,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВГ УТВП,,,,,,,RUB,34976,100000019735,1200,,,,,,0,E01_01,"0,00","0,00","0,00","296 064,02","0,00","296 064,02","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,1,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ,"346 185,42","0,00","50 121,40","0,00","119 285,98","0,00","176 778,04","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362454,APP1,ТО1,"6,00",3/20/2022,3/20/2022,1100360308,3/20/2022,09:00:00,1/18/2022,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","202 029,19",3/20/2022,15:00:00,15:00:00,,,2/6/2022,00:00:00,09:00:00,15:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/25/2022,OR001100360308,457 917,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,34975,100000019735,1200,,,,,,0,E01_01,"0,00","0,00","0,00","165 205,31","0,00","165 205,31","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"202 029,19","0,00","36 823,88","0,00","78 108,78","0,00","87 096,53","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100363060,APP1,ТР,"26,00",3/27/2022,3/28/2022,1100360706,3/27/2022,09:00:00,12/24/2021,11411621,2,30,,1200,2/1/2021,,,,00:00:00,"0,00","0,00","187 529,10",3/28/2022,11:00:00,11:00:00,,,3/24/2022,00:00:00,09:00:00,11:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/30/2022,OR001100360706,458 192,100,1,69,N0000002,,,,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,24438,100000014356,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","26,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"26,00","26,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,ТР гидросистемы,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"187 529,10","0,00","187 529,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362452,APP1,ТО1,"6,00",4/6/2022,4/6/2022,1100360306,4/6/2022,09:00:00,12/24/2021,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","202 029,19",4/6/2022,15:00:00,15:00:00,,,3/23/2022,00:00:00,09:00:00,15:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,2/23/2022,OR001100360306,457 915,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,34975,100000019735,1200,,,,,,0,E01_01,"0,00","0,00","0,00","165 205,31","0,00","165 205,31","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"202 029,19","0,00","36 823,88","0,00","78 108,78","0,00","87 096,53","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100381369,APP1,ТР,"20,00",4/28/2022,4/29/2022,1100381261,4/28/2022,09:00:00,12/24/2021,11411621,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",4/29/2022,05:00:00,05:00:00,1200,,4/15/2022,00:00:00,09:00:00,05:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,4/30/2022,OR001100381261,498 800,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163663,100000061152,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","20,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,ТР Самосвал HD1500-8 №1621,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362466,APP1,ТО4,"36,00",4/28/2022,4/29/2022,1100360320,4/28/2022,09:00:00,12/24/2021,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","1 179 718,80",4/29/2022,21:00:00,21:00:00,,,4/15/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,8/2/2022,OR001100360320,457 929,100,1,О5,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВГ УТВП,,,,,,,RUB,34979,100000019735,1200,,,,,,0,E01_01,"0,00","0,00","0,00","773 974,00","0,00","773 974,00","44 082 874,46","0,00","0,00","36,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,3,ОТКР ПКАЛ ДМНП,"36,00","36,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Техническое обслуживание 4,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ,"1 179 718,80","0,00","405 744,80","0,00","574 093,67","0,00","199 880,33","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362863,APP1,КР,"48,00",4/28/2022,4/30/2022,1100360724,4/28/2022,09:00:00,1/27/2022,11411621,2,30,,1200,2/1/2021,,,,00:00:00,"0,00","0,00","5 077 758,90",4/30/2022,09:00:00,09:00:00,,,4/28/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,8/2/2022,OR001100360724,458 080,100,1,29,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  КРМТ МТРЦ СРОЧ ТКБЕ УТВГ*,,,,,,,RUB,34981,100000019737,1200,,,,,,18,E01_01,"0,00","0,00","0,00","4 586 773,62","0,00","4 586 773,62","44 082 874,46","0,00","0,00","48,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,X,"0,00","0,00","0,00",,0,12,ОТКР ПКАЛ ДМНП,"48,00","48,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,КР ходовой части,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ КРМТ,"5 077 758,90","0,00","490 985,28","0,00","0,00","0,00","4 586 773,62","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-01-01,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362470,APP1,ЗМН,"24,00",4/28/2022,4/29/2022,1100360234,4/28/2022,09:00:00,12/24/2021,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","245 492,64",4/29/2022,09:00:00,09:00:00,,,4/15/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,12/29/2022,OR001100360234,455 447,100,1,ЗП,M0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,9351,100000005023,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","24,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,1,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Замена конечных передач,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"245 492,64","0,00","245 492,64","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362472,APP1,ЗМН,"27,00",4/28/2022,4/29/2022,1100360236,4/28/2022,09:00:00,12/24/2021,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","227 762,62",4/29/2022,12:00:00,12:00:00,,,4/15/2022,00:00:00,09:00:00,12:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,9/28/2022,OR001100360236,455 449,100,1,ЗЗ,N0000002,,,,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,24440,100000014358,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","27,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,1,ОТКР ПКАЛ ДМНП KKMP,"27,00","27,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Замена кузова,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"227 762,62","0,00","227 762,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362457,APP1,ТО1,"6,00",5/22/2022,5/22/2022,1100360311,5/22/2022,09:00:00,1/11/2022,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","199 901,99",5/22/2022,15:00:00,15:00:00,,,5/22/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,10/9/2022,OR001100360311,457 920,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,34975,100000019735,1200,,,,,,0,E01_01,"0,00","0,00","0,00","163 078,11","0,00","163 078,11","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"199 901,99","0,00","36 823,88","0,00","75 981,58","0,00","87 096,53","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382260,APP1,ТР,"20,00",6/21/2022,6/22/2022,1100381262,6/21/2022,15:00:00,12/24/2021,11411621,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",6/22/2022,11:00:00,11:00:00,1200,,6/8/2022,00:00:00,15:00:00,11:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/30/2022,OR001100381262,500 101,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163663,100000061152,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","20,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,ТР Самосвал HD1500-8 №1621,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362459,APP1,ТО2,"10,00",6/21/2022,6/21/2022,1100360313,6/21/2022,09:00:00,12/24/2021,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","346 185,42",6/21/2022,19:00:00,19:00:00,,,6/7/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/18/2022,OR001100360313,457 922,100,1,О2,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,34976,100000019735,1200,,,,,,0,E01_01,"0,00","0,00","0,00","296 064,02","0,00","296 064,02","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,1,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"346 185,42","0,00","50 121,40","0,00","119 285,98","0,00","176 778,04","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382261,APP1,ТР,"20,00",7/13/2022,7/14/2022,1100381263,7/13/2022,19:00:00,12/24/2021,11411621,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",7/14/2022,15:00:00,15:00:00,1200,,6/30/2022,00:00:00,19:00:00,15:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,6/29/2022,OR001100381263,500 102,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163663,100000061152,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","20,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,ТР Самосвал HD1500-8 №1621,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362458,APP1,ТО1,"6,00",7/13/2022,7/13/2022,1100360312,7/13/2022,09:00:00,1/11/2022,11411621,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","199 901,99",7/13/2022,15:00:00,15:00:00,,,7/13/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,11/24/2022,OR001100360312,457 921,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,34975,100000019735,1200,,,,,,0,E01_01,"0,00","0,00","0,00","163 078,11","0,00","163 078,11","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1621,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"199 901,99","0,00","36 823,88","0,00","75 981,58","0,00","87 096,53","0,00","0,00","0,00",100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
