eo_code,Заказ,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Базисный срок начала,Базисный срок конца,БЕ,СчетГруппТехкарт,Группа,Системный статус сообщения ТОРО,СистСтатус,Время ремонтного простоя (ТК),Метка удаления,Фактический простой,Класс ЕО
100000036418,1100808191,7100797633,APP1,ТР,"15,00",1/22/2023,1/23/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807498,7100796996,APP1,ТО1,"5,00",1/22/2023,1/22/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418,1100808192,7100797634,APP1,ТР,"15,00",2/3/2023,2/4/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808193,7100797635,APP1,ТР,"15,00",2/15/2023,2/16/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807626,7100797044,APP1,ТО2,"6,60",2/15/2023,2/15/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036418,1100808194,7100797636,APP1,ТР,"15,00",2/26/2023,2/27/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808195,7100797637,APP1,ТР,"15,00",3/10/2023,3/11/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807499,7100796997,APP1,ТО1,"5,00",3/10/2023,3/10/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418,1100808196,7100797638,APP1,ТР,"15,00",3/22/2023,3/23/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808197,7100797639,APP1,ТР,"15,00",4/3/2023,4/4/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807631,7100797049,APP1,ТО4,"16,80",4/3/2023,4/4/2023,1100,О4,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"16,80",,"0,00",E01_01
100000036418,1100808198,7100797640,APP1,ТР,"15,00",4/15/2023,4/16/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808199,7100797641,APP1,ТР,"15,00",4/27/2023,4/28/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807620,7100796998,APP1,ТО1,"5,00",4/27/2023,4/27/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418,1100808200,7100797642,APP1,ТР,"15,00",5/9/2023,5/10/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808201,7100797643,APP1,ТР,"15,00",5/21/2023,5/22/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807627,7100797045,APP1,ТО2,"6,60",5/21/2023,5/21/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036418,1100808202,7100797644,APP1,ТР,"15,00",6/2/2023,6/3/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808203,7100797645,APP1,ТР,"15,00",6/14/2023,6/15/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807621,7100796999,APP1,ТО1,"5,00",6/14/2023,6/14/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418,1100808204,7100797646,APP1,ТР,"15,00",6/25/2023,6/26/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808205,7100797647,APP1,ТР,"15,00",7/7/2023,7/8/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807630,7100797048,APP1,ТО3,"9,40",7/7/2023,7/7/2023,1100,О3,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"9,40",,"0,00",E01_01
100000036418,1100808206,7100797648,APP1,ТР,"15,00",7/19/2023,7/20/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808207,7100797649,APP1,ТР,"15,00",7/31/2023,8/1/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807622,7100797040,APP1,ТО1,"5,00",7/31/2023,7/31/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418,1100808208,7100797650,APP1,ТР,"15,00",8/12/2023,8/13/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808209,7100797651,APP1,ТР,"15,00",8/24/2023,8/25/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807628,7100797046,APP1,ТО2,"6,60",8/24/2023,8/24/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036418,1100808210,7100797652,APP1,ТР,"15,00",9/5/2023,9/6/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808211,7100797653,APP1,ТР,"15,00",9/17/2023,9/18/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807623,7100797041,APP1,ТО1,"5,00",9/17/2023,9/17/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418,1100808212,7100797654,APP1,ТР,"15,00",9/29/2023,9/30/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808213,7100797655,APP1,ТР,"15,00",10/11/2023,10/12/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807632,7100797070,APP1,ТО6,"17,80",10/11/2023,10/12/2023,1100,О6,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"17,80",,"0,00",E01_01
100000036418,1100808214,7100797656,APP1,ТР,"15,00",10/23/2023,10/24/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808215,7100797657,APP1,ТР,"15,00",11/3/2023,11/4/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807624,7100797042,APP1,ТО1,"5,00",11/3/2023,11/3/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418,1100808216,7100797658,APP1,ТР,"15,00",11/15/2023,11/16/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808217,7100797659,APP1,ТР,"15,00",11/27/2023,11/28/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807629,7100797047,APP1,ТО2,"6,60",11/27/2023,11/27/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036418,1100808218,7100797660,APP1,ТР,"15,00",12/9/2023,12/10/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100808219,7100797661,APP1,ТР,"15,00",12/21/2023,12/22/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036418,1100807625,7100797043,APP1,ТО1,"5,00",12/21/2023,12/21/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036418 (46),,,,,,,,,,,,,,,,
100000036420,1100808270,7100797712,APP1,ТР,"15,00",1/8/2023,1/9/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808271,7100797713,APP1,ТР,"15,00",1/20/2023,1/21/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807633,7100797071,APP1,ТО1,"5,00",1/22/2023,1/22/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808272,7100797714,APP1,ТР,"15,00",2/1/2023,2/2/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100812376,7100801839,APP1,КР,"600,00",2/1/2023,2/26/2023,1100,КК,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"600,00",,"0,00",E01_01
100000036420,1100808273,7100797715,APP1,ТР,"15,00",2/13/2023,2/14/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807701,7100797079,APP1,ТО2,"6,60",2/15/2023,2/15/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036420,1100808274,7100797716,APP1,ТР,"15,00",2/25/2023,2/26/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808275,7100797717,APP1,ТР,"15,00",3/9/2023,3/10/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807634,7100797072,APP1,ТО1,"5,00",3/10/2023,3/10/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808276,7100797718,APP1,ТР,"15,00",3/21/2023,3/22/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808277,7100797719,APP1,ТР,"15,00",4/2/2023,4/3/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807706,7100797144,APP1,ТО4,"16,80",4/3/2023,4/4/2023,1100,О4,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"16,80",,"0,00",E01_01
100000036420,1100808278,7100797720,APP1,ТР,"15,00",4/14/2023,4/15/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808279,7100797721,APP1,ТР,"15,00",4/25/2023,4/26/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807635,7100797073,APP1,ТО1,"5,00",4/27/2023,4/27/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808280,7100797722,APP1,ТР,"15,00",5/7/2023,5/8/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808281,7100797723,APP1,ТР,"15,00",5/19/2023,5/20/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807702,7100797140,APP1,ТО2,"6,60",5/21/2023,5/21/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036420,1100808282,7100797724,APP1,ТР,"15,00",5/31/2023,6/1/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808283,7100797725,APP1,ТР,"15,00",6/12/2023,6/13/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807636,7100797074,APP1,ТО1,"5,00",6/14/2023,6/14/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808284,7100797726,APP1,ТР,"15,00",6/24/2023,6/25/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808285,7100797727,APP1,ТР,"15,00",7/6/2023,7/7/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807705,7100797143,APP1,ТО3,"9,40",7/7/2023,7/7/2023,1100,О3,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"9,40",,"0,00",E01_01
100000036420,1100808286,7100797728,APP1,ТР,"15,00",7/18/2023,7/19/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808287,7100797729,APP1,ТР,"15,00",7/30/2023,7/31/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807637,7100797075,APP1,ТО1,"5,00",7/31/2023,7/31/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808288,7100797730,APP1,ТР,"15,00",8/11/2023,8/12/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808289,7100797731,APP1,ТР,"15,00",8/23/2023,8/24/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807703,7100797141,APP1,ТО2,"6,60",8/24/2023,8/24/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036420,1100808290,7100797732,APP1,ТР,"15,00",9/3/2023,9/4/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808291,7100797733,APP1,ТР,"15,00",9/15/2023,9/16/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807638,7100797076,APP1,ТО1,"5,00",9/17/2023,9/17/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808292,7100797734,APP1,ТР,"15,00",9/27/2023,9/28/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808293,7100797735,APP1,ТР,"15,00",10/9/2023,10/10/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807707,7100797145,APP1,ТО6,"17,80",10/11/2023,10/12/2023,1100,О6,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"17,80",,"0,00",E01_01
100000036420,1100808294,7100797736,APP1,ТР,"15,00",10/21/2023,10/22/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808295,7100797737,APP1,ТР,"15,00",11/2/2023,11/3/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807639,7100797077,APP1,ТО1,"5,00",11/3/2023,11/3/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808296,7100797738,APP1,ТР,"15,00",11/14/2023,11/15/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808297,7100797739,APP1,ТР,"15,00",11/26/2023,11/27/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807704,7100797142,APP1,ТО2,"6,60",11/27/2023,11/27/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036420,1100808298,7100797740,APP1,ТР,"15,00",12/8/2023,12/9/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100808299,7100797741,APP1,ТР,"15,00",12/20/2023,12/21/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420,1100807700,7100797078,APP1,ТО1,"5,00",12/21/2023,12/21/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036420,1100808300,7100797742,APP1,ТР,"8,00",12/31/2023,12/31/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036420 (47),,,,,,,,,,,,,,,,
100000036421,1100808308,7100797780,APP1,ТР,"15,00",1/9/2023,1/10/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808309,7100797781,APP1,ТР,"15,00",1/21/2023,1/22/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807708,7100797146,APP1,ТО1,"5,00",1/22/2023,1/22/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036421,1100808310,7100797782,APP1,ТР,"15,00",2/1/2023,2/2/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100812377,7100801840,APP1,КР,"600,00",2/1/2023,2/26/2023,1100,КК,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"600,00",,"0,00",E01_01
100000036421,1100808311,7100797783,APP1,ТР,"15,00",2/13/2023,2/14/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807716,7100797214,APP1,ТО2,"6,60",2/15/2023,2/15/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036421,1100808312,7100797784,APP1,ТР,"15,00",2/25/2023,2/26/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808313,7100797785,APP1,ТР,"15,00",3/9/2023,3/10/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807709,7100797147,APP1,ТО1,"5,00",3/10/2023,3/10/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036421,1100808314,7100797786,APP1,ТР,"15,00",3/21/2023,3/22/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808315,7100797787,APP1,ТР,"15,00",4/2/2023,4/3/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807781,7100797219,APP1,ТО4,"16,80",4/3/2023,4/4/2023,1100,О4,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"16,80",,"0,00",E01_01
100000036421,1100808316,7100797788,APP1,ТР,"15,00",4/14/2023,4/15/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808317,7100797789,APP1,ТР,"15,00",4/26/2023,4/27/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807710,7100797148,APP1,ТО1,"5,00",4/27/2023,4/27/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036421,1100808318,7100797790,APP1,ТР,"15,00",5/8/2023,5/9/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808319,7100797791,APP1,ТР,"15,00",5/20/2023,5/21/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807717,7100797215,APP1,ТО2,"6,60",5/21/2023,5/21/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036421,1100808360,7100797792,APP1,ТР,"15,00",6/1/2023,6/2/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808361,7100797793,APP1,ТР,"15,00",6/12/2023,6/13/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807711,7100797149,APP1,ТО1,"5,00",6/14/2023,6/14/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036421,1100808362,7100797794,APP1,ТР,"15,00",6/24/2023,6/25/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808363,7100797795,APP1,ТР,"15,00",7/6/2023,7/7/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807780,7100797218,APP1,ТО3,"9,40",7/7/2023,7/7/2023,1100,О3,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"9,40",,"0,00",E01_01
100000036421,1100808364,7100797796,APP1,ТР,"15,00",7/18/2023,7/19/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808365,7100797797,APP1,ТР,"15,00",7/30/2023,7/31/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807712,7100797210,APP1,ТО1,"5,00",7/31/2023,7/31/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036421,1100808366,7100797798,APP1,ТР,"15,00",8/11/2023,8/12/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808367,7100797799,APP1,ТР,"15,00",8/23/2023,8/24/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807718,7100797216,APP1,ТО2,"6,60",8/24/2023,8/24/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
100000036421,1100808368,7100797800,APP1,ТР,"15,00",9/4/2023,9/5/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808369,7100797801,APP1,ТР,"15,00",9/16/2023,9/17/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807713,7100797211,APP1,ТО1,"5,00",9/17/2023,9/17/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036421,1100808370,7100797802,APP1,ТР,"15,00",9/28/2023,9/29/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808371,7100797803,APP1,ТР,"15,00",10/9/2023,10/10/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807782,7100797220,APP1,ТО6,"17,80",10/11/2023,10/12/2023,1100,О6,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"17,80",,"0,00",E01_01
100000036421,1100808372,7100797804,APP1,ТР,"15,00",10/21/2023,10/22/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808373,7100797805,APP1,ТР,"15,00",11/2/2023,11/3/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807714,7100797212,APP1,ТО1,"5,00",11/3/2023,11/3/2023,1100,О1,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,00",,"0,00",E01_01
100000036421,1100808374,7100797806,APP1,ТР,"15,00",11/14/2023,11/15/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100808375,7100797807,APP1,ТР,"15,00",11/26/2023,11/27/2023,1100,ТР,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000036421,1100807719,7100797217,APP1,ТО2,"6,60",11/27/2023,11/27/2023,1100,О2,A0003596,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"6,60",,"0,00",E01_01
