ЕО,Дата начала эксплуатации,first_day_of_month_datetime,Год,Месяц,day,age_in_sec,Дата завершения эксплуатации,БЕ,Класс ЕО,Модель ЕО,Наименование ЕО,prev_year,count
sl_730_5,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №5 (для расчета),2030,1
sl_730_5,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №5 (для расчета),2031,1
sl_730_5,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №5 (для расчета),2032,1
sl_730_5,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №5 (для расчета),2033,1
sl_730_6,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2024,1
sl_730_6,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2025,1
sl_730_6,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2026,1
sl_730_6,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2027,1
sl_730_6,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2028,1
sl_730_6,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2029,1
sl_730_6,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2030,1
sl_730_6,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2031,1
sl_730_6,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2032,1
sl_730_6,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №6 (для расчета),2033,1
sl_730_7,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2024,1
sl_730_7,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2025,1
sl_730_7,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2026,1
sl_730_7,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2027,1
sl_730_7,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2028,1
sl_730_7,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2029,1
sl_730_7,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2030,1
sl_730_7,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2031,1
sl_730_7,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2032,1
sl_730_7,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №7 (для расчета),2033,1
sl_730_8,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2024,1
sl_730_8,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2025,1
sl_730_8,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2026,1
sl_730_8,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2027,1
sl_730_8,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2028,1
sl_730_8,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2029,1
sl_730_8,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2030,1
sl_730_8,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2031,1
sl_730_8,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2032,1
sl_730_8,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №8 (для расчета),2033,1
sl_730_9,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2024,1
sl_730_9,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2025,1
sl_730_9,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2026,1
sl_730_9,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2027,1
sl_730_9,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2028,1
sl_730_9,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2029,1
sl_730_9,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2030,1
sl_730_9,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2031,1
sl_730_9,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2032,1
sl_730_9,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №9 (для расчета),2033,1
sl_730_10,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2024,1
sl_730_10,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2025,1
sl_730_10,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2026,1
sl_730_10,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2027,1
sl_730_10,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2028,1
sl_730_10,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2029,1
sl_730_10,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2030,1
sl_730_10,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2031,1
sl_730_10,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2032,1
sl_730_10,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №10(для расчета),2033,1
sl_730_11,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2024,1
sl_730_11,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2025,1
sl_730_11,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2026,1
sl_730_11,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2027,1
sl_730_11,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2028,1
sl_730_11,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2029,1
sl_730_11,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2030,1
sl_730_11,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2031,1
sl_730_11,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2032,1
sl_730_11,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №11 (для расчета),2033,1
sl_730_12,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2024,1
sl_730_12,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2025,1
sl_730_12,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2026,1
sl_730_12,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2027,1
sl_730_12,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2028,1
sl_730_12,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2029,1
sl_730_12,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2030,1
sl_730_12,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2031,1
sl_730_12,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2032,1
sl_730_12,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №12 (для расчета),2033,1
sl_730_13,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2024,1
sl_730_13,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2025,1
sl_730_13,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2026,1
sl_730_13,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2027,1
sl_730_13,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2028,1
sl_730_13,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2029,1
sl_730_13,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2030,1
sl_730_13,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2031,1
sl_730_13,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2032,1
sl_730_13,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13 (для расчета),2033,1
sl_730_14,2024-09-01,2025-01-01,2025,1,1,10540800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2024,1
sl_730_14,2024-09-01,2026-01-01,2026,1,1,42076800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2025,1
sl_730_14,2024-09-01,2027-01-01,2027,1,1,73612800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2026,1
sl_730_14,2024-09-01,2028-01-01,2028,1,1,105148800.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2027,1
sl_730_14,2024-09-01,2029-01-01,2029,1,1,136771200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2028,1
sl_730_14,2024-09-01,2030-01-01,2030,1,1,168307200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2029,1
sl_730_14,2024-09-01,2031-01-01,2031,1,1,199843200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2030,1
sl_730_14,2024-09-01,2032-01-01,2032,1,1,231379200.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2031,1
sl_730_14,2024-09-01,2033-01-01,2033,1,1,263001600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2032,1
sl_730_14,2024-09-01,2034-01-01,2034,1,1,294537600.0,2034-09-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14 (для расчета),2033,1
sl_730_15,2025-01-01,2026-01-01,2026,1,1,31536000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2025,1
sl_730_15,2025-01-01,2027-01-01,2027,1,1,63072000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2026,1
sl_730_15,2025-01-01,2028-01-01,2028,1,1,94608000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2027,1
sl_730_15,2025-01-01,2029-01-01,2029,1,1,126230400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2028,1
sl_730_15,2025-01-01,2030-01-01,2030,1,1,157766400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2029,1
sl_730_15,2025-01-01,2031-01-01,2031,1,1,189302400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2030,1
sl_730_15,2025-01-01,2032-01-01,2032,1,1,220838400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2031,1
sl_730_15,2025-01-01,2033-01-01,2033,1,1,252460800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2032,1
sl_730_15,2025-01-01,2034-01-01,2034,1,1,283996800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15 (для расчета),2033,1
sl_730_16,2025-01-01,2026-01-01,2026,1,1,31536000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2025,1
sl_730_16,2025-01-01,2027-01-01,2027,1,1,63072000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2026,1
sl_730_16,2025-01-01,2028-01-01,2028,1,1,94608000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2027,1
sl_730_16,2025-01-01,2029-01-01,2029,1,1,126230400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2028,1
sl_730_16,2025-01-01,2030-01-01,2030,1,1,157766400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2029,1
sl_730_16,2025-01-01,2031-01-01,2031,1,1,189302400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2030,1
sl_730_16,2025-01-01,2032-01-01,2032,1,1,220838400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2031,1
sl_730_16,2025-01-01,2033-01-01,2033,1,1,252460800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2032,1
sl_730_16,2025-01-01,2034-01-01,2034,1,1,283996800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16 (для расчета),2033,1
sl_730_17,2025-01-01,2026-01-01,2026,1,1,31536000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2025,1
sl_730_17,2025-01-01,2027-01-01,2027,1,1,63072000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2026,1
sl_730_17,2025-01-01,2028-01-01,2028,1,1,94608000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2027,1
sl_730_17,2025-01-01,2029-01-01,2029,1,1,126230400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2028,1
sl_730_17,2025-01-01,2030-01-01,2030,1,1,157766400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2029,1
sl_730_17,2025-01-01,2031-01-01,2031,1,1,189302400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2030,1
sl_730_17,2025-01-01,2032-01-01,2032,1,1,220838400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2031,1
sl_730_17,2025-01-01,2033-01-01,2033,1,1,252460800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2032,1
sl_730_17,2025-01-01,2034-01-01,2034,1,1,283996800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №17 (для расчета),2033,1
sl_730_18,2025-01-01,2026-01-01,2026,1,1,31536000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2025,1
sl_730_18,2025-01-01,2027-01-01,2027,1,1,63072000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2026,1
sl_730_18,2025-01-01,2028-01-01,2028,1,1,94608000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2027,1
sl_730_18,2025-01-01,2029-01-01,2029,1,1,126230400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2028,1
sl_730_18,2025-01-01,2030-01-01,2030,1,1,157766400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2029,1
sl_730_18,2025-01-01,2031-01-01,2031,1,1,189302400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2030,1
sl_730_18,2025-01-01,2032-01-01,2032,1,1,220838400.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2031,1
sl_730_18,2025-01-01,2033-01-01,2033,1,1,252460800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2032,1
sl_730_18,2025-01-01,2034-01-01,2034,1,1,283996800.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №18 (для расчета),2033,1
sl_730_19,2025-01-01,2026-01-01,2026,1,1,31536000.0,2035-01-01,Сухой Лог,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №19 (для расчета),2025,1
